s,d,grn,exp
63,52,0,0.2204367220401764
63,53,0,0.20841342210769653
63,54,0,0.20610705018043518
63,61,0,0.19588980078697205
63,63,0,0.19204051792621613
63,70,0,0.2208317667245865
63,71,0,0.21287381649017334
63,73,0,0.19882343709468842
63,77,0,0.1935661882162094
63,83,0,0.22986045479774475
63,88,0,0.22070135176181793
63,89,0,0.20143117010593414
63,98,0,0.19828861951828003
64,54,0,0.21456006169319153
64,60,0,0.25807246565818787
64,64,0,0.23133833706378937
64,77,0,0.19703064858913422
64,88,0,0.24389567971229553
64,98,0,0.2205427587032318
65,5,0,0.16246259212493896
65,65,0,0.1806953400373459
66,21,0,0.18474094569683075
66,34,0,0.17590491473674774
66,66,0,0.19718152284622192
66,95,0,0.17429856956005096
67,52,1,0.2899099886417389
67,53,1,0.26926103234291077
67,54,1,0.28034400939941406
67,55,1,0.27973315119743347
67,60,1,0.29664307832717896
67,61,1,0.2691934406757355
67,63,1,0.268785297870636
67,64,1,0.28856128454208374
67,67,0,0.28332680463790894
67,70,1,0.26827865839004517
67,71,1,0.28082653880119324
67,74,1,0.22194063663482666
67,77,1,0.2739841341972351
67,80,1,0.2521423101425171
67,82,1,0.2134610265493393
67,86,1,0.24482107162475586
67,88,1,0.29496878385543823
67,98,1,0.2920975685119629
68,1,1,0.27225571870803833
68,47,0,0.19822287559509277
68,68,0,0.18781264126300812
68,72,0,0.1836075484752655
68,73,0,0.204035222530365
68,77,0,0.19508886337280273
68,83,0,0.2359028160572052
68,99,0,0.2521703541278839
69,69,0,0.19979692995548248
70,52,0,0.231462299823761
70,63,0,0.20785388350486755
70,70,0,0.22546857595443726
71,52,0,0.23104502260684967
71,55,0,0.20948903262615204
71,63,0,0.20311325788497925
71,71,0,0.22941115498542786
71,77,0,0.1867670863866806
72,68,0,0.19268961250782013
72,72,0,0.18386276066303253
72,73,0,0.19734935462474823
73,1,1,0.26933690905570984
73,11,0,0.17147086560726166
73,47,0,0.2018299251794815
73,54,0,0.2045125961303711
73,63,0,0.19906210899353027
73,68,0,0.1825561225414276
73,72,0,0.18948674201965332
73,73,0,0.19354338943958282
74,52,1,0.23919875919818878
74,53,1,0.26487645506858826
74,54,1,0.2596789598464966
74,55,1,0.26186713576316833
74,60,1,0.2777230143547058
74,61,1,0.2517703175544739
74,63,1,0.239944189786911
74,64,1,0.2559396028518677
74,65,1,0.20976445078849792
74,66,1,0.2464222013950348
74,68,1,0.23013143241405487
74,70,1,0.2544161081314087
74,71,1,0.265580952167511
74,72,1,0.2093825340270996
74,73,1,0.22080019116401672
74,75,1,0.22310762107372284
74,76,1,0.26548218727111816
74,77,1,0.23798690736293793
74,78,1,0.24145305156707764
74,79,1,0.20055507123470306
74,80,1,0.22347646951675415
74,82,1,0.20243516564369202
74,83,1,0.25760307908058167
74,85,1,0.21567434072494507
74,86,1,0.22919674217700958
74,87,1,0.2503790557384491
74,88,1,0.2630915343761444
74,90,1,0.25317758321762085
74,91,1,0.23789241909980774
74,94,1,0.2526085674762726
74,95,1,0.21020609140396118
74,96,1,0.23558813333511353
74,97,1,0.21982607245445251
74,98,1,0.25795429944992065
74,99,1,0.24499580264091492
75,75,0,0.1964775174856186
75,86,0,0.21218931674957275
76,10,0,0.21550163626670837
76,48,0,0.21109113097190857
76,76,0,0.21868996322155
76,87,0,0.21694375574588776
77,47,0,0.20401833951473236
77,52,0,0.21214230358600616
77,53,0,0.20726875960826874
77,54,0,0.19891086220741272
77,55,0,0.19846969842910767
77,60,0,0.23240555822849274
77,61,0,0.19403555989265442
77,63,0,0.19965128600597382
77,64,0,0.21345052123069763
77,68,0,0.19638118147850037
77,71,0,0.21267661452293396
77,77,0,0.19798967242240906
77,83,0,0.22168342769145966
77,86,0,0.21031081676483154
77,88,0,0.22561345994472504
77,98,0,0.19502447545528412
78,14,0,0.2422724962234497
78,78,0,0.21995168924331665
79,79,0,0.17450150847434998
80,80,0,0.1973903477191925
81,0,0,0.19623491168022156
81,1,1,0.26164618134498596
81,11,0,0.16177380084991455
81,15,0,0.2014792412519455
81,23,0,0.17499752342700958
81,29,0,0.17611251771450043
81,31,0,0.1436220109462738
81,34,0,0.17116405069828033
81,40,0,0.15922878682613373
81,81,0,0.20892319083213806
81,87,0,0.19471412897109985
82,82,0,0.1919630765914917
83,1,0,0.2708493769168854
83,63,0,0.20085832476615906
83,68,0,0.19807811081409454
83,77,0,0.18878965079784393
83,83,0,0.2427178919315338
84,61,1,0.25225022435188293
84,63,1,0.25070270895957947
84,64,1,0.2650974690914154
84,70,1,0.25352680683135986
84,71,1,0.26385876536369324
84,75,1,0.2063395082950592
84,77,1,0.2500271797180176
84,83,1,0.26548925042152405
84,88,1,0.25432318449020386
84,97,1,0.2284463793039322
84,99,1,0.24762342870235443
85,85,0,0.15173137187957764
86,75,0,0.21420910954475403
86,77,0,0.19472767412662506
86,86,0,0.2038685530424118
87,0,0,0.20229552686214447
87,76,0,0.2187119424343109
87,81,0,0.2195589393377304
87,87,0,0.22190408408641815
88,47,0,0.1946733295917511
88,52,0,0.22896942496299744
88,54,0,0.20720142126083374
88,60,0,0.2401784062385559
88,63,0,0.19425155222415924
88,64,0,0.219885915517807
88,77,0,0.18786700069904327
88,88,0,0.22393633425235748
89,47,0,0.1937803030014038
89,63,0,0.20507465302944183
89,89,0,0.19327794015407562
90,8,0,0.18646888434886932
90,10,0,0.19072425365447998
90,21,0,0.17189611494541168
90,34,0,0.173805370926857
90,42,0,0.17653389275074005
90,48,0,0.19919539988040924
90,90,0,0.2140398770570755
90,94,0,0.21523578464984894
91,7,0,0.16921721398830414
91,19,0,0.21390044689178467
91,20,0,0.22223110496997833
91,30,0,0.21115414798259735
91,91,0,0.22154203057289124
91,96,0,0.23018980026245117
92,92,0,0.2218804806470871
93,47,1,0.20820176601409912
93,69,1,0.21943627297878265
93,89,1,0.21337175369262695
94,42,0,0.19597011804580688
94,90,0,0.2219269722700119
94,94,0,0.23106534779071808
95,66,0,0.23200716078281403
95,95,0,0.16373537480831146
96,1,0,0.2673792541027069
96,4,0,0.20379190146923065
96,7,0,0.17674620449543
96,8,0,0.1650819033384323
96,11,0,0.15943260490894318
96,13,0,0.18398773670196533
96,20,0,0.21052037179470062
96,21,0,0.16046257317066193
96,29,0,0.16294671595096588
96,35,0,0.2065209448337555
96,91,0,0.22098593413829803
96,96,0,0.22464418411254883
97,39,0,0.23927581310272217
97,97,0,0.17651470005512238
98,47,0,0.19499535858631134
98,53,0,0.2157529890537262
98,54,0,0.19218018651008606
98,55,0,0.20682084560394287
98,61,0,0.194667786359787
98,63,0,0.19185031950473785
98,64,0,0.2226865440607071
98,77,0,0.18578919768333435
98,98,0,0.18681995570659637
99,58,0,0.22498144209384918
99,68,0,0.20904336869716644
99,99,0,0.22712208330631256
