s,d,grn,exp
68,73,0,0.45021679997444153
68,77,0,0.41868263483047485
68,83,0,0.525505781173706
68,99,0,0.509868860244751
69,69,0,0.009201345965266228
70,52,0,0.5021666884422302
70,63,0,0.32545599341392517
70,70,0,0.009229161776602268
71,52,0,0.45189937949180603
71,55,0,0.20842409133911133
71,63,0,0.3637482523918152
71,71,0,0.009310347028076649
71,77,0,0.3220173120498657
72,68,0,0.9899531006813049
72,72,0,0.00934974942356348
72,73,0,0.30179426074028015
73,1,1,0.813321590423584
73,11,0,0.463832825422287
73,47,0,0.4444786310195923
73,54,0,0.46025022864341736
73,63,0,0.38836607336997986
73,68,0,0.26875773072242737
73,72,0,0.5697694420814514
73,73,0,0.00931489560753107
74,52,1,0.25428950786590576
74,53,1,0.1421562135219574
74,54,1,0.1831507682800293
74,55,1,0.1738319844007492
74,60,1,0.4316142797470093
74,61,1,0.14584068953990936
74,63,1,0.06928487122058868
74,64,1,0.2713034152984619
74,65,1,0.02845367230474949
74,66,1,0.06562434136867523
74,68,1,0.045650415122509
74,70,1,0.2337730973958969
74,71,1,0.18874363601207733
74,72,1,0.05035627633333206
74,73,1,0.02497144229710102
74,75,1,0.38183093070983887
74,76,1,0.9882721304893494
74,77,1,0.06916221231222153
74,78,1,0.12579186260700226
74,79,1,0.3509237766265869
74,80,1,0.04027942195534706
74,82,1,0.3608115613460541
74,83,1,0.12873052060604095
74,85,1,0.22561289370059967
74,86,1,0.13975247740745544
74,87,1,0.6676344275474548
74,88,1,0.24576105177402496
74,90,1,0.9546751379966736
74,91,1,0.15741652250289917
74,94,1,0.9833800196647644
74,95,1,0.04649154096841812
74,96,1,0.1422087848186493
74,97,1,0.260466068983078
74,98,1,0.14230088889598846
74,99,1,0.16797344386577606
75,75,0,0.009288864210247993
75,86,0,0.9719191789627075
76,10,0,0.1049639880657196
76,48,0,0.1044795960187912
76,76,0,0.009242566302418709
76,87,0,0.21809688210487366
77,47,0,0.4848783016204834
77,52,0,0.5123284459114075
77,53,0,0.41121622920036316
77,54,0,0.46042752265930176
77,55,0,0.22842776775360107
77,60,0,0.5366002321243286
77,61,0,0.06385590136051178
77,63,0,0.41812318563461304
77,64,0,0.5325036644935608
77,68,0,0.4306046664714813
77,71,0,0.4938022494316101
77,77,0,0.009289812296628952
77,83,0,0.5088756680488586
77,86,0,0.5323750376701355
77,88,0,0.5074151754379272
77,98,0,0.3570902943611145
78,14,0,0.5519471168518066
78,78,0,0.009248204529285431
79,79,0,0.00926812645047903
80,80,0,0.00927736982703209
81,0,0,0.4341205060482025
81,1,1,0.417902410030365
81,11,0,0.27687346935272217
81,15,0,0.10659530758857727
81,23,0,0.2997395992279053
81,29,0,0.4599570333957672
81,31,0,0.07030946016311646
81,34,0,0.3924064636230469
81,40,0,0.3335403800010681
81,81,0,0.009325128048658371
81,87,0,0.43969959020614624
82,82,0,0.009272707626223564
83,1,0,0.9920740127563477
83,63,0,0.22923925518989563
83,68,0,0.30737289786338806
83,77,0,0.18601645529270172
83,83,0,0.009324106387794018
84,61,1,0.39556702971458435
84,63,1,0.14500272274017334
84,64,1,0.5539848208427429
84,70,1,0.4814479351043701
84,71,1,0.40853428840637207
84,75,1,0.5046840310096741
84,77,1,0.15579459071159363
84,83,1,0.28639093041419983
84,88,1,0.579479455947876
84,97,1,0.3643583357334137
84,99,1,0.47318464517593384
85,85,0,0.009275919757783413
86,75,0,0.9870039820671082
86,77,0,0.4526229500770569
86,86,0,0.009165728464722633
87,0,0,0.30187833309173584
87,76,0,0.43215271830558777
87,81,0,0.19812047481536865
87,87,0,0.009333214722573757
88,47,0,0.45982420444488525
88,52,0,0.3829267919063568
88,54,0,0.4857378304004669
88,60,0,0.5214743614196777
88,63,0,0.3099861741065979
88,64,0,0.5315660238265991
88,77,0,0.28056323528289795
88,88,0,0.009286293759942055
89,47,0,0.4574930965900421
89,63,0,0.5204057097434998
89,89,0,0.009305452927947044
90,8,0,0.45088881254196167
90,10,0,0.5292345881462097
90,21,0,0.18432959914207458
90,34,0,0.43723148107528687
90,42,0,0.5075814723968506
90,48,0,0.447887659072876
90,90,0,0.009311618283390999
90,94,0,0.4341561496257782
91,7,0,0.5007228255271912
91,19,0,0.997008740901947
91,20,0,0.9946498274803162
91,30,0,0.997706413269043
91,91,0,0.009290440008044243
91,96,0,0.44567495584487915
92,92,0,0.009253891184926033
93,47,1,0.04398500174283981
93,69,1,0.5758145451545715
93,89,1,0.07676509022712708
94,42,0,0.14373838901519775
94,90,0,0.38997626304626465
94,94,0,0.009259151294827461
95,66,0,0.4900347590446472
95,95,0,0.0093535790219903
96,1,0,0.4391179084777832
96,4,0,0.49218717217445374
96,7,0,0.46034231781959534
96,8,0,0.4394795894622803
96,11,0,0.38224121928215027
96,13,0,0.23075167834758759
96,20,0,0.9894949793815613
96,21,0,0.2980585992336273
96,29,0,0.10520966351032257
96,35,0,0.50282222032547
96,91,0,0.5646347403526306
96,96,0,0.009319248609244823
97,39,0,0.976104736328125
97,97,0,0.0093532120808959
98,47,0,0.40373075008392334
98,53,0,0.40737593173980713
98,54,0,0.3942220211029053
98,55,0,0.17804132401943207
98,61,0,0.10925093293190002
98,63,0,0.44894838333129883
98,64,0,0.56883704662323
98,77,0,0.3678871989250183
98,98,0,0.009366082958877087
99,58,0,0.47849059104919434
99,68,0,0.19608551263809204
99,99,0,0.009244968183338642
